1501850652642456548,59,1501850652642071445,base_footprint,-2.09439992905,2.09439992905,0.0686688497663,0.0,0.0,0.10000000149,1.5,0.843020141125,0.919361531734,3.72098875046,7.0895152092,4.41818761826,1.52431714535,1.5245923996,2.41609287262,7.09095287323,7.08984184265,2.67997193336,4.03637504578,4.03393650055,7.08090019226,7.07759618759,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.53085064888,1.58297681808,1.53332197666,1.58509981632,1.828764081,7.05526018143,7.05569648743,4.38338708878,2.98361349106,1.90301847458,7.05552625656,7.05500459671,7.05429458618,7.05339765549,2.50321555138,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.92395269871,2.00653386116,2.09574961662,2.01202535629,2.10041117668,2.10209369659,2.10333299637,2.1041238308,2.1044626236,3.72475457191,1.86518955231,1.62131142616,1.61986577511,1.61798620224,7.08413267136
1501850653888916189,60,1501850653888522123,base_footprint,-2.09439992905,2.09439992905,0.0686688497663,0.0,0.0,0.10000000149,1.5,0.843020141125,0.919361531734,3.72098875046,7.0895152092,4.41818761826,1.52431714535,1.5245923996,2.41609287262,7.09095287323,7.08984184265,2.67997193336,4.03637504578,4.03393650055,7.08090019226,7.07759618759,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.53085064888,1.58297681808,1.53332197666,1.58509981632,1.828764081,7.05526018143,7.05569648743,4.38338708878,2.98361349106,1.90301847458,7.05552625656,7.05500459671,7.05429458618,7.05339765549,2.50321555138,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.92395269871,2.00653386116,2.09574961662,2.01202535629,2.10041117668,2.10209369659,2.10333299637,2.1041238308,2.1044626236,3.72475457191,1.86518955231,1.62131142616,1.61986577511,1.61798620224,7.08413267136
1501850655577998142,61,1501850655577647907,base_footprint,-2.09439992905,2.09439992905,0.0686688497663,0.0,0.0,0.10000000149,1.5,0.843020141125,0.919361531734,3.72098875046,7.0895152092,4.41818761826,1.52431714535,1.5245923996,2.41609287262,7.09095287323,7.08984184265,2.67997193336,4.03637504578,4.03393650055,7.08090019226,7.07759618759,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.53085064888,1.58297681808,1.53332197666,1.58509981632,1.828764081,7.05526018143,7.05569648743,4.38338708878,2.98361349106,1.90301847458,7.05552625656,7.05500459671,7.05429458618,7.05339765549,2.50321555138,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.92395269871,2.00653386116,2.09574961662,2.01202535629,2.10041117668,2.10209369659,2.10333299637,2.1041238308,2.1044626236,3.72475457191,1.86518955231,1.62131142616,1.61986577511,1.61798620224,7.08413267136
1501850656814933908,62,1501850656814581638,base_footprint,-2.09439992905,2.09439992905,0.0686688497663,0.0,0.0,0.10000000149,1.5,0.856807947159,3.71888756752,3.72098875046,7.0895152092,4.41818761826,1.52431714535,2.19875669479,7.09159946442,7.09095287323,7.08984184265,2.67997193336,4.03637504578,7.08379030228,7.08090019226,7.07759618759,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.53085064888,1.53217303753,1.53332197666,1.58509981632,7.05463314056,7.05526018143,7.05569648743,4.38338708878,2.98361349106,1.90301847458,7.05552625656,7.05500459671,7.05429458618,7.05339765549,2.50321555138,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.92395269871,2.00653386116,2.09574961662,3.01313471794,3.01528000832,2.10209369659,2.10333299637,2.1041238308,2.1044626236,3.72475457191,1.79762673378,1.62131142616,1.67421543598,1.61798620224,7.08413267136
1501850658017004682,63,1501850658016583025,base_footprint,-2.09439992905,2.09439992905,0.0686688497663,0.0,0.0,0.10000000149,1.5,3.21363091469,3.44890189171,3.72098875046,7.0895152092,1.57119548321,1.57191681862,2.41626763344,7.09159946442,7.09095287323,7.08984184265,7.08827209473,4.03637504578,4.03393650055,7.08090019226,7.07759618759,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.43857562542,1.43989515305,1.44104146957,1.44201087952,1.7612016201,7.05526018143,7.05569648743,4.38338708878,1.90315449238,1.69972717762,7.05552625656,7.05500459671,7.05429458618,7.05339765549,2.37686157227,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.92395269871,2.09279179573,2.09574961662,2.01202535629,2.29813957214,2.10209369659,2.10333299637,2.1041238308,2.01818323135,2.01806855202,3.45417904854,1.73395001888,1.61986577511,1.56718707085,1.61568081379
1501850659271174422,64,1501850659270838023,base_footprint,-2.09439992905,2.09439992905,0.0686688497663,0.0,0.0,0.10000000149,1.5,3.44637155533,3.44890189171,4.03794765472,4.03960752487,1.57119548321,1.57191681862,2.41626763344,7.09159946442,7.09095287323,7.08984184265,2.67997193336,7.08625173569,3.71698498726,7.08090019226,7.07759618759,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.43857562542,1.3978638649,1.39900875092,1.39997696877,1.44280040264,7.05526018143,2.98331809044,7.05594205856,1.83009552956,4.00592756271,1.69940471649,7.05500459671,7.05429458618,7.05339765549,7.05231714249,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.2871234417,2.00653386116,2.19001674652,2.19256496429,2.10041117668,2.10209369659,2.10333299637,2.1041238308,2.01818323135,2.01806855202,2.01750135422,3.45314240456,1.7324988842,1.56718707085,1.56488573551
1501850660269465122,65,1501850660269093880,base_footprint,-2.09439992905,2.09439992905,0.0686688497663,0.0,0.0,0.10000000149,1.5,0.968299210072,1.02834260464,4.03794765472,4.41697788239,4.41818761826,4.87582874298,1.62300109863,1.57202136517,2.4154624939,2.41437911987,7.08827209473,7.08625173569,7.08379030228,7.08090019226,7.07759618759,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.79979515076,2.80113816261,2.64448618889,1.44201087952,1.36115205288,1.3617579937,1.36218035221,1.40203273296,7.05599546432,7.05585670471,4.38297367096,3.41811919212,3.41741466522,1.48628675938,1.53283286095,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.85092067719,2.53085803986,2.53383660316,3.01313471794,2.19468688965,2.19637274742,2.1976146698,2.1041238308,2.1044626236,2.84110045433,1.93824696541,1.86417639256,1.7951618433,1.7932715416,2.40880846977
1501850661316774976,66,1501850661316343455,base_footprint,-2.09439992905,2.09439992905,0.0686688497663,0.0,0.0,0.10000000149,1.5,0.986755311489,1.02834260464,1.0956619978,4.87386512756,5.43960046768,7.09148979187,7.09177875519,1.62282979488,1.6222114563,4.87418985367,2.19535064697,7.08625173569,7.08379030228,7.08090019226,7.07759618759,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.26081109047,3.18202924728,2.98047184944,2.98146057129,2.98226594925,1.3617579937,1.28941643238,1.25615906715,1.22444152832,1.22430789471,1.48835289478,7.05500459671,7.05429458618,2.98104357719,2.80180859566,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.78338372707,1.72407162189,1.78965628147,2.01202535629,3.01528000832,3.01698493958,3.22097039223,2.19840693474,2.19874620438,2.19863057137,2.10377955437,2.41454482079,2.29902744293,1.73061239719,1.72829842567
1501850661974620222,67,1501850661974295507,base_footprint,-2.09439992905,2.09439992905,0.0686688497663,0.0,0.0,0.10000000149,1.5,1.00596082211,1.04919779301,1.0956619978,2.41406035423,5.43960046768,7.09148979187,6.15594291687,6.1557636261,1.6222114563,4.87418985367,2.29880475998,7.08625173569,7.08379030228,7.08090019226,7.07759618759,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.05028152466,7.05163908005,3.41595220566,3.18418884277,3.18499541283,3.18561625481,1.28941643238,1.22439014912,1.1942666769,1.16543447971,1.16511702538,1.40112543106,7.05429458618,7.05339765549,3.18270111084,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.18368983269,7.07974624634,1.78965628147,1.85973417759,2.10041117668,3.01698493958,3.01824164391,4.04149198532,4.0418381691,2.30209112167,2.10377955437,1.93723189831,2.29902744293,2.29711604118,1.72829842567
1501850662524671061,68,1501850662524365388,base_footprint,-2.09439992905,2.09439992905,0.0686688497663,0.0,0.0,0.10000000149,1.5,1.00596082211,1.04919779301,1.0956619978,2.41406035423,5.43960046768,5.44035339355,6.15594291687,6.1557636261,1.57140433788,4.87418985367,2.29880475998,2.29683661461,7.08379030228,7.08090019226,3.208152771,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.05028152466,2.37619328499,3.41595220566,3.41694331169,3.18499541283,3.18561625481,1.28941643238,1.22439014912,1.1942666769,1.16543447971,1.13778817654,1.32411313057,7.05429458618,7.05339765549,3.18270111084,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.08943343163,1.85426199436,1.85720431805,1.85973417759,2.01413941383,3.01698493958,3.01824164391,3.22177362442,3.45487451553,3.45475745201,2.10377955437,1.93723189831,1.86271989346,2.29711604118,1.72829842567
